,set_num,name_x,year,num_parts,theme_name,id,parent_theme,is_licensed
11061,6735-1,Air Chase,2002,85.0,Island Xtreme Stunts,407,Island Xtreme Stunts,False
11062,6736-1,Beach Lookout,2002,88.0,Island Xtreme Stunts,407,Island Xtreme Stunts,False
11063,6737-1,Wake Rider (Wave Catcher),2002,92.0,Island Xtreme Stunts,407,Island Xtreme Stunts,False
11064,6738-1,Skateboard Challenge,2002,116.0,Island Xtreme Stunts,407,Island Xtreme Stunts,False
11065,6739-1,Truck and Stunt Trikes,2002,198.0,Island Xtreme Stunts,407,Island Xtreme Stunts,False
11066,6740-1,Tower,2002,332.0,Island Xtreme Stunts,407,Island Xtreme Stunts,False
11067,3501-1,Jet-Car,1998,,Znap,480,Znap,False
11068,3502-1,Bi-Wing,1998,,Znap,480,Znap,False
11069,3503-1,Mini-Sonic,1998,22.0,Znap,480,Znap,False
11070,3504-1,Hook-Truck,1998,30.0,Znap,480,Znap,False
11071,3505-1,Aeroplane,1999,23.0,Znap,480,Znap,False
11072,3506-1,Motorbike,1999,,Znap,480,Znap,False
11073,3510-1,Polybag,1998,25.0,Znap,480,Znap,False
11074,3520-1,Forklift,1999,39.0,Znap,480,Znap,False
11075,3521-1,Racer,1999,,Znap,480,Znap,False
11076,3531-1,Tri-Bike,1998,,Znap,480,Znap,False
11077,3532-1,Jet-Ski,1998,,Znap,480,Znap,False
11078,3551-1,Dino-Jet,1998,,Znap,480,Znap,False
11079,3552-1,Hover Sub with motor,1998,126.0,Znap,480,Znap,False
11080,3554-1,Helicopter,1999,79.0,Znap,480,Znap,False
11081,3555-1,Jeep,1999,,Znap,480,Znap,False
11082,3571-1,Blackmobile with motor,1998,,Znap,480,Znap,False
11083,3581-1,Formula Z Car in Storage Case,1998,172.0,Znap,480,Znap,False
11084,3582-1,Ant,1999,,Znap,480,Znap,False
11085,3591-1,Heli-Transport (Rota-Beast),1998,,Znap,480,Znap,False
11086,3774-1,Bridge,2005,26.0,Disney's Mickey Mouse,388,Disney's Mickey Mouse,True
11087,4164-1,Mickey's Fire Engine,2000,,Disney's Mickey Mouse,388,Disney's Mickey Mouse,True
11088,4165-1,Minnie's Birthday Party,2000,85.0,Disney's Mickey Mouse,388,Disney's Mickey Mouse,True
11089,4166-1,Mickey's Car Garage,2000,90.0,Disney's Mickey Mouse,388,Disney's Mickey Mouse,True
11090,4167-1,Mickey's Mansion,2000,123.0,Disney's Mickey Mouse,388,Disney's Mickey Mouse,True
11091,4178-1,Mickey's Fishing Adventure,2000,107.0,Disney's Mickey Mouse,388,Disney's Mickey Mouse,True
11092,3806-1,Gigamesh G60,2002,286.0,Spybiotics,463,Spybiotics,False
11093,3807-1,Snaptrax S45,2002,203.0,Spybiotics,463,Spybiotics,False
11094,3808-1,Shadowstrike S70,2002,236.0,Spybiotics,463,Spybiotics,False
11095,3809-1,Technojaw T55,2002,262.0,Spybiotics,463,Spybiotics,False
11096,3815-1,Heroic Heroes of the Deep,2011,,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11097,3816-1,Glove World,2011,168.0,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11098,3817-1,The Flying Dutchman,2012,,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11099,3818-1,Bikini Bottom Undersea Party,2012,,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11100,3825-1,Krusty Krab,2006,,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11101,3826-1,Build-A-Bob,2006,445.0,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11102,3827-1,Adventures in Bikini Bottom,2006,576.0,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11103,3830-1,The Bikini Bottom Express,2008,209.0,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11104,3831-1,Rocket Ride,2008,,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11105,3832-1,The Emergency Room,2008,,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11106,3833-1,Krusty Krab Adventures,2009,208.0,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11107,3834-1,Good Neighbors at Bikini Bottom,2009,423.0,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11108,4981-1,The Chum Bucket,2007,336.0,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11109,4982-1,Mrs. Puff's Boating School,2007,,SpongeBob SquarePants,272,SpongeBob SquarePants,True
11110,3828-1,Air Temple,2006,,Avatar,317,Avatar,True
11111,3829-1,Fire Nation Ship,2006,,Avatar,317,Avatar,True
11112,3870-1,Takeshi Walker 1,2007,29.0,Exo-Force,389,Exo-Force,False
11113,3871-1,Ha-Ya-To Walker,2007,21.0,Exo-Force,389,Exo-Force,False
11114,3872-1,Robo Chopper,2007,,Exo-Force,389,Exo-Force,False
11115,3885-1,Hikaru Little Flyer,2007,,Exo-Force,389,Exo-Force,False
11116,3885-2,Hikaru Little Flyer - Boxed Version,2007,22.0,Exo-Force,389,Exo-Force,False
11117,3885-3,Hikaru Little Flyer - Duracell 12 pack AA Battery Promotion,2007,1.0,Exo-Force,389,Exo-Force,False
11118,3886-1,Ryo Walker,2007,19.0,Exo-Force,389,Exo-Force,False
11119,3886-2,Ryo Walker - Boxed Version,2007,19.0,Exo-Force,389,Exo-Force,False
11120,3886-3,Ryo Walker - Duracell 12 pack AA Battery Promotion,2007,,Exo-Force,389,Exo-Force,False
11121,5965-1,Exo-Suit Robot,2006,24.0,Exo-Force,389,Exo-Force,False
11122,5966-1,Glider,2006,22.0,Exo-Force,389,Exo-Force,False
11123,5967-1,Takeshi Walker 2,2006,,Exo-Force,389,Exo-Force,False
11124,66225-1,Gift Set,2007,2.0,Exo-Force,389,Exo-Force,False
11125,7700-1,Stealth Hunter,2006,163.0,Exo-Force,389,Exo-Force,False
11126,7701-1,Grand Titan,2006,196.0,Exo-Force,389,Exo-Force,False
11127,7702-1,Thunder Fury,2006,196.0,Exo-Force,389,Exo-Force,False
11128,7703-1,Fire Vulture,2006,,Exo-Force,389,Exo-Force,False
11129,7704-1,Sonic Phantom,2006,,Exo-Force,389,Exo-Force,False
11130,7705-1,Gate Assault,2006,401.0,Exo-Force,389,Exo-Force,False
11131,7706-1,Mobile Defense Tank,2006,371.0,Exo-Force,389,Exo-Force,False
11132,7707-1,Striking Venom,2006,645.0,Exo-Force,389,Exo-Force,False
11133,7708-1,Uplink,2006,68.0,Exo-Force,389,Exo-Force,False
11134,7709-1,Sentai Fortress,2006,,Exo-Force,389,Exo-Force,False
11135,7711-1,Sentry,2006,,Exo-Force,389,Exo-Force,False
11136,7712-1,Supernova,2006,,Exo-Force,389,Exo-Force,False
11137,7713-1,Bridge Walker vs. White Lightning,2006,,Exo-Force,389,Exo-Force,False
11138,7714-1,Golden Guardian [Limited Gold Edition],2007,266.0,Exo-Force,389,Exo-Force,False
11139,7721-1,Combat Crawler X2,2007,,Exo-Force,389,Exo-Force,False
11140,8100-1,Cyclone Defender,2007,91.0,Exo-Force,389,Exo-Force,False
11141,8101-1,Claw Crusher,2007,98.0,Exo-Force,389,Exo-Force,False
11142,8102-1,Blade Titan,2007,161.0,Exo-Force,389,Exo-Force,False
11143,8103-1,Sky Guardian,2007,143.0,Exo-Force,389,Exo-Force,False
11144,8104-1,Shadow Crawler,2007,160.0,Exo-Force,389,Exo-Force,False
11145,8105-1,Iron Condor,2007,,Exo-Force,389,Exo-Force,False
11146,8106-1,Aero Booster,2007,311.0,Exo-Force,389,Exo-Force,False
11147,8107-1,Fight for the Golden Tower,2007,,Exo-Force,389,Exo-Force,False
11148,8108-1,Mobile Devastator,2007,,Exo-Force,389,Exo-Force,False
11149,8111-1,River Dragon,2008,113.0,Exo-Force,389,Exo-Force,False
11150,8112-1,Battle Arachnoid,2008,130.0,Exo-Force,389,Exo-Force,False
11151,8113-1,Assault Tiger,2008,164.0,Exo-Force,389,Exo-Force,False
11152,8114-1,Chameleon Hunter,2008,189.0,Exo-Force,389,Exo-Force,False
11153,8115-1,Dark Panther,2008,243.0,Exo-Force,389,Exo-Force,False
11154,8117-1,Storm Lasher,2008,282.0,Exo-Force,389,Exo-Force,False
11155,8118-1,Hybrid Rescue Tank,2008,346.0,Exo-Force,389,Exo-Force,False
11156,K8102-1,Humans vs. Robots Battle Machine Collection,2007,,Exo-Force,389,Exo-Force,False
11157,K8107-1,Golden City Collection,2009,3.0,Exo-Force,389,Exo-Force,False
11158,K8111-1,Battle Machine Collection,2008,5.0,Exo-Force,389,Exo-Force,False
11159,40115-1,LEGOLAND Entrance with Family,2014,271.0,Legoland Parks,425,Legoland Parks,False
11160,40166-1,LEGOLAND Train,2016,210.0,Legoland Parks,425,Legoland Parks,False
11161,4189224-1,"Dragon Sculpture, Ollie, the little dragon from Castleland (Legoland Billund)",2002,,Legoland Parks,425,Legoland Parks,False
11162,AMFlag-1,American Flag with Sticker For Stars (Legoland California),2002,,Holiday,425,Legoland Parks,False
11163,auditt-1,Audi TT Roadster (Legoland Deutschland),2002,,Legoland Parks,425,Legoland Parks,False
11164,bilmasks-1,Special Masks! - 2 (Dark) Copper Color Kanohi (Legoland Billund),2001,,Bionicle,425,Legoland Parks,False
11165,KLLCA21-1,Santa with Reindeer and Sleigh (Legoland California),2005,,Holiday,425,Legoland Parks,False
11166,LLBUS-1,Bus (Legoland Deutschland),2002,,Legoland Parks,425,Legoland Parks,False
11167,llca10-1,Dragon Sculpture (Legoland California),2000,70.0,Legoland Parks,425,Legoland Parks,False
11168,llca12-1,3D Witch (Legoland California),2004,103.0,Holiday,425,Legoland Parks,False
11169,LLCA13-1,Trumpet (Legoland California),2004,178.0,Legoland Parks,425,Legoland Parks,False
11170,llca21-1,Sitting Santa (Legoland California),2005,42.0,Holiday,425,Legoland Parks,False
11171,llca22-1,Santa's Sleigh (Legoland California),2005,76.0,Holiday,425,Legoland Parks,False
11172,llca23-1,Reindeer (Legoland California),2005,,Holiday,425,Legoland Parks,False
11173,LLCA24-1,"Las Vegas Skyline, Pyramid (LLCA Ambassador Pass Exclusive)",2005,,Legoland Parks,425,Legoland Parks,False
11174,LLCA25-1,"Las Vegas Skyline, Eiffel Tower (LLCA Ambassador Pass Exclusive)",2005,151.0,Legoland Parks,425,Legoland Parks,False
11175,LLCA26-1,"Golf Bag, Balls & Clubs (Legoland California)",2006,,Legoland Parks,425,Legoland Parks,False
11176,llca27-1,Legoland Pirate with Parrot (Legoland California),2006,,Pirates,425,Legoland Parks,False
11177,LLCA29-1,Pirate Treasure Chest Bank (LLCA Ambassador Pass Exclusive),2006,215.0,Pirates,425,Legoland Parks,False
11178,LLCA30-1,Pirate Ship Diorama (LLCA Ambassador Pass Exclusive),2006,127.0,Pirates,425,Legoland Parks,False
11179,llca3-1,Pelican Sculpture (Legoland California),2000,,Legoland Parks,425,Legoland Parks,False
11180,LLCA31-1,Tree Frog Sculpture (LLCA Ambassador Pass Exclusive),2007,,Legoland Parks,425,Legoland Parks,False
11181,llca34-1,Sarcophagus (LLCA Ambassador Pass Exclusive),2008,181.0,Legoland Parks,425,Legoland Parks,False
11182,llca35-1,Obelisk (LLCA Ambassador Pass Exclusive),2008,100.0,Legoland Parks,425,Legoland Parks,False
11183,llca4-1,Toy Soldier (Legoland California),2003,,Legoland Parks,425,Legoland Parks,False
11184,LLCA51-1,Legoland California 10th Birthday Cupcake Box (LLCA Ambassador Pass Exclusive),2009,92.0,Legoland Parks,425,Legoland Parks,False
11185,LLCA52-1,Sand Castle - Ambassador Class 2010 (LLCA Ambassador Pass Exclusive),2010,,Legoland Parks,425,Legoland Parks,False
11186,llca7-1,"Holiday Gift Box (Red Box, Yellow Trim With Removable Top) (Legoland California)",2001,108.0,Legoland Parks,425,Legoland Parks,False
11187,llca8-1,LEGO Heart (Legoland California),2004,,Legoland Parks,425,Legoland Parks,False
11188,LLCABR1-1,Hau Mask - Green Brick (Legoland California),2001,,Bionicle,425,Legoland Parks,False
11189,LLCABR2-1,Hau Mask - Blue Brick (Legoland California),2001,168.0,Bionicle,425,Legoland Parks,False
11190,LLCABR3-1,Hau Mask - Red Brick (Legoland California),2001,168.0,Bionicle,425,Legoland Parks,False
11191,LLCAPUM1-1,Build N Buy Pumpkin (Happy) (Legoland California),2002,,Holiday,425,Legoland Parks,False
11192,LLCAPUM2-1,Build N Buy Pumpkin (Sad) (Legoland California),2002,29.0,Holiday,425,Legoland Parks,False
11193,LLKING-1,King (Legoland Deutschland),2003,59.0,Legoland Parks,425,Legoland Parks,False
11194,LLOlli-1,"Dragon Sculpture, Olli the Dragon holding sign (Legoland Deutschland)",2002,,Legoland Parks,425,Legoland Parks,False
11195,LLPlane-1,Airplane [Legoland Deutschland],2002,,Legoland Parks,425,Legoland Parks,False
11196,LLSWAN-1,Swan (Legoland Deutschland),2003,72.0,Legoland Parks,425,Legoland Parks,False
11197,4090-1,Motion Madness,2003,244.0,Inventor,406,Inventor,False
11198,4093-1,Wild Windup,2003,319.0,Inventor,406,Inventor,False
11199,4094-1,Motor Movers,2003,,Inventor,406,Inventor,False
11200,4095-1,Record and Play,2003,345.0,Inventor,406,Inventor,False
11201,41491-1,Batman & The Joker,2016,203.0,Brickheadz,610,Brickheadz,False
11202,41492-1,Iron Man & Cpt. America,2016,,Brickheadz,610,Brickheadz,False
11203,41493-1,Black Panther & Dr. Strange,2016,,Brickheadz,610,Brickheadz,False
11204,41496-1,Supergirl & Martian Manhunter,2017,231.0,Brickheadz,610,Brickheadz,False
11205,41497-1,Spider-Man & Venom,2017,144.0,Brickheadz,610,Brickheadz,False
11206,41585-1,Batman,2017,91.0,Brickheadz,610,Brickheadz,False
11207,41586-1,Batgirl,2017,,Brickheadz,610,Brickheadz,False
11208,41587-1,Robin,2017,,Brickheadz,610,Brickheadz,False
11209,41588-1,The Joker,2017,151.0,Brickheadz,610,Brickheadz,False
11210,41589-1,Captain America,2017,79.0,Brickheadz,610,Brickheadz,False
11211,41590-1,Iron Man,2017,96.0,Brickheadz,610,Brickheadz,False
11212,41591-1,Black Widow,2017,,Brickheadz,610,Brickheadz,False
11213,41592-1,The Hulk,2017,93.0,Brickheadz,610,Brickheadz,False
11214,41593-1,Captain Jack Sparrow,2017,109.0,Brickheadz,610,Brickheadz,False
11215,41594-1,Captain Armando Salazar,2017,,Brickheadz,610,Brickheadz,False
11216,41595-1,Belle,2017,,Brickheadz,610,Brickheadz,False
11217,41596-1,Beast,2017,116.0,Brickheadz,610,Brickheadz,False
11218,DCBHZ-1,Wonder Woman,2017,145.0,Brickheadz,610,Brickheadz,False
11219,41500-1,Flain,2014,,Series 1,580,Mixels,False
11220,41501-1,Vulk,2014,,Series 1,580,Mixels,False
11221,41502-1,Zorch,2014,45.0,Series 1,580,Mixels,False
11222,41503-1,Krader,2014,66.0,Series 1,580,Mixels,False
11223,41504-1,Siesmo,2014,,Series 1,580,Mixels,False
11224,41505-1,Shuff,2014,,Series 1,580,Mixels,False
11225,41506-1,Teslo,2014,54.0,Series 1,580,Mixels,False
11226,41507-1,Zaptor,2014,,Series 1,580,Mixels,False
11227,41508-1,Volectro,2014,70.0,Series 1,580,Mixels,False
11228,41509-1,Slumbo,2014,,Series 2,580,Mixels,False
11229,41510-1,Lunk,2014,51.0,Series 2,580,Mixels,False
11230,41511-1,Flurr,2014,,Series 2,580,Mixels,False
11231,41512-1,Chomly,2014,,Series 2,580,Mixels,False
11232,41513-1,Gobba,2014,57.0,Series 2,580,Mixels,False
11233,41514-1,Jawg,2014,61.0,Series 2,580,Mixels,False
11234,41515-1,Kraw,2014,70.0,Series 2,580,Mixels,False
11235,41516-1,Tentro,2014,69.0,Series 2,580,Mixels,False
11236,41517-1,Balk,2014,,Series 2,580,Mixels,False
11237,41518-1,Glomp,2014,64.0,Series 3,580,Mixels,False
11238,41519-1,Glurt,2014,62.0,Series 3,580,Mixels,False
11239,41520-1,Torts,2014,48.0,Series 3,580,Mixels,False
11240,41521-1,Footi,2014,72.0,Series 3,580,Mixels,False
11241,41522-1,Scorpi,2014,70.0,Series 3,580,Mixels,False
11242,41523-1,Hoogi,2014,69.0,Series 3,580,Mixels,False
11243,41524-1,Mesmo,2014,64.0,Series 3,580,Mixels,False
11244,41525-1,Magnifo,2014,,Series 3,580,Mixels,False
11245,41526-1,Wizwuz,2014,,Series 3,580,Mixels,False
11246,41527-1,Rokit,2015,66.0,Series 4,580,Mixels,False
11247,41528-1,Niksput,2015,62.0,Series 4,580,Mixels,False
11248,41529-1,Nurp-Naut,2015,,Series 4,580,Mixels,False
11249,41530-1,Meltus,2015,66.0,Series 4,580,Mixels,False
11250,41531-1,Flamzer,2015,,Series 4,580,Mixels,False
11251,41532-1,Burnard,2015,,Series 4,580,Mixels,False
11252,41533-1,Globert,2015,45.0,Series 4,580,Mixels,False
11253,41534-1,Vampos,2015,,Series 4,580,Mixels,False
11254,41535-1,Boogly,2015,,Series 4,580,Mixels,False
11255,41536-1,Gox,2015,62.0,Series 5,580,Mixels,False
11256,41537-1,Jinky,2015,,Series 5,580,Mixels,False
11257,41538-1,Kamzo,2015,,Series 5,580,Mixels,False
11258,41539-1,Krog,2015,,Series 5,580,Mixels,False
11259,41540-1,Chilbo,2015,65.0,Series 5,580,Mixels,False
11260,41541-1,Snoof,2015,,Series 5,580,Mixels,False
11261,41542-1,Spugg,2015,,Series 5,580,Mixels,False
11262,41543-1,Turg,2015,56.0,Series 5,580,Mixels,False
11263,41544-1,Tungster,2015,,Series 5,580,Mixels,False
11264,41545-1,Kramm,2015,68.0,Series 6,580,Mixels,False
11265,41546-1,Forx,2015,,Series 6,580,Mixels,False
11266,41547-1,Wuzzo,2015,74.0,Series 6,580,Mixels,False
11267,41548-1,Dribbal,2015,52.0,Series 6,580,Mixels,False
11268,41549-1,Gurggle,2015,66.0,Series 6,580,Mixels,False
11269,41550-1,Slusho,2015,,Series 6,580,Mixels,False
11270,41551-1,Snax,2015,51.0,Series 6,580,Mixels,False
11271,41552-1,Berp,2015,68.0,Series 6,580,Mixels,False
11272,41553-1,Vaka-Waka,2015,69.0,Series 6,580,Mixels,False
11273,41554-1,Kuffs,2016,63.0,Series 7,580,Mixels,False
11274,41555-1,Busto,2016,69.0,Series 7,580,Mixels,False
11275,41556-1,Tiketz,2016,62.0,Series 7,580,Mixels,False
11276,41557-1,Camillot,2016,64.0,Series 7,580,Mixels,False
11277,41558-1,Mixadel,2016,,Series 7,580,Mixels,False
11278,41559-1,Paladum,2016,,Series 7,580,Mixels,False
11279,41560-1,Jamzy,2016,70.0,Series 7,580,Mixels,False
11280,41561-1,Tapsy,2016,,Series 7,580,Mixels,False
11281,41562-1,Trumpsy,2016,,Series 7,580,Mixels,False
11282,41563-1,Splasho,2016,67.0,Series 8,580,Mixels,False
11283,41564-1,Aquad,2016,70.0,Series 8,580,Mixels,False
11284,41565-1,Hydro,2016,70.0,Series 8,580,Mixels,False
11285,41566-1,Sharx,2016,55.0,Series 8,580,Mixels,False
11286,41567-1,Skulzy,2016,,Series 8,580,Mixels,False
11287,41568-1,Lewt,2016,,Series 8,580,Mixels,False
11288,41569-1,Surgeo,2016,63.0,Series 8,580,Mixels,False
11289,41570-1,Skrubz,2016,,Series 8,580,Mixels,False
11290,41571-1,Tuth,2016,,Series 8,580,Mixels,False
11291,41572-1,Gobbol,2016,62.0,Series 9,580,Mixels,False
11292,41573-1,Sweepz,2016,61.0,Series 9,580,Mixels,False
11293,41574-1,Compax,2016,66.0,Series 9,580,Mixels,False
11294,41575-1,Cobrax,2016,,Series 9,580,Mixels,False
11295,41576-1,Spinza,2016,60.0,Series 9,580,Mixels,False
11296,41577-1,Mysto,2016,64.0,Series 9,580,Mixels,False
11297,41578-1,Screeno,2016,73.0,Series 9,580,Mixels,False
11298,41579-1,Camsta,2016,,Series 9,580,Mixels,False
11299,41580-1,Myke,2016,63.0,Series 9,580,Mixels,False
11300,5004549-1,LEGO MIXEL COLLECTION 4,2015,9.0,Series 4,580,Mixels,False
11301,5004551-1,LEGO® MIXELS™ Glowkies,2015,3.0,Series 4,580,Mixels,False
11302,5004553-1,LEGO MIXELS INFERNITES,2015,3.0,Series 4,580,Mixels,False
11303,5004556-1,LEGO® MIXELS™ Orbitons,2015,3.0,Series 4,580,Mixels,False
11304,5004868-1,LEGO® Mixels™ Munchos,2015,3.0,Series 6,580,Mixels,False
11305,5004869-1,LEGO® Mixels™ Glorp Corp,2015,3.0,Series 6,580,Mixels,False
11306,5004870-1,LEGO® Mixels™ Weldos,2015,4.0,Series 6,580,Mixels,False
11307,4335-1,Black Robots Pod,2004,50.0,X-Pod,478,X-Pod,False
11308,4337-1,Dragon Pod,2005,,X-Pod,478,X-Pod,False
11309,4338-1,Monster Pod,2005,49.0,X-Pod,478,X-Pod,False
11310,4339-1,Aqua Pod,2005,,X-Pod,478,X-Pod,False
11311,4346-1,Robo Pod,2004,50.0,X-Pod,478,X-Pod,False
11312,4346-2,Robo Pod (Polybag),2004,47.0,X-Pod,478,X-Pod,False
11313,4346-3,Robo Pod (Toy Fair Nuernberg Promotion),2004,,X-Pod,478,X-Pod,False
11314,4347-1,Auto Pod,2004,40.0,X-Pod,478,X-Pod,False
11315,4347-2,Auto Pod (Polybag),2004,37.0,X-Pod,478,X-Pod,False
11316,4347-3,Auto Pod (Toy Fair Nuernberg Promotion),2004,,X-Pod,478,X-Pod,False
11317,4348-1,Aero Pod,2004,36.0,X-Pod,478,X-Pod,False
11318,4348-2,Aero Pod (Polybag),2004,33.0,X-Pod,478,X-Pod,False
